second,Volt1
+211.73814E-06,+3.25958452902E+00
+211.81494E-06,+3.25866731834E+00
+211.89174E-06,+3.26475673215E+00
+211.96854E-06,+3.26445414149E+00
+212.04534E-06,+3.26186335057E+00
+212.12214E-06,+3.26612776457E+00
+212.19894E-06,+3.26293178375E+00
+212.27574E-06,+3.26125813925E+00
+212.35254E-06,+3.26018976177E+00
+212.42934E-06,+3.26460541111E+00
+212.50614E-06,+3.26308309194E+00
+212.58294E-06,+3.26278043272E+00
+212.65974E-06,+3.25958447761E+00
+212.73654E-06,+3.25836484764E+00
+212.81334E-06,+3.26171213665E+00
+212.89014E-06,+3.26460538541E+00
+212.96695E-06,+3.26247768781E+00
+213.04375E-06,+3.25653988638E+00
+213.12055E-06,+3.25806217128E+00
+213.19735E-06,+3.25806217128E+00
+213.27415E-06,+3.25836490762E+00
+213.35095E-06,+3.26140945172E+00
+213.42775E-06,+3.26095532150E+00
+213.50455E-06,+3.25684267414E+00
+213.58135E-06,+3.26140945172E+00
+213.65815E-06,+3.26140945172E+00
+213.73495E-06,+3.26110666396E+00
+213.81175E-06,+3.25851636577E+00
+213.88855E-06,+3.26308309194E+00
+213.96535E-06,+3.26293168521E+00
+214.04215E-06,+3.26140945172E+00
+214.11895E-06,+3.26140945172E+00
+214.19575E-06,+3.26140945172E+00
+214.27255E-06,+3.26171229946E+00
+214.34935E-06,+3.26475673215E+00
+214.42615E-06,+3.26445386728E+00
+214.50295E-06,+3.26125801500E+00
+214.57975E-06,+3.26003869352E+00
+214.65655E-06,+3.26323453723E+00
+214.73335E-06,+3.26460528258E+00
+214.81015E-06,+3.26293163808E+00
+214.88695E-06,+3.26140945172E+00
+214.96375E-06,+3.26140945172E+00
+215.04055E-06,+3.26201531858E+00
+215.11735E-06,+3.26749812859E+00
+215.19415E-06,+3.26125797644E+00
+215.27095E-06,+3.25958433193E+00
+215.34775E-06,+3.25806217128E+00
+215.42455E-06,+3.25866812383E+00
+215.50135E-06,+3.26490822458E+00
+215.57815E-06,+3.26612737896E+00
+215.65495E-06,+3.26308309194E+00
+215.73175E-06,+3.26293158666E+00
+215.80855E-06,+3.26156096128E+00
+215.88535E-06,+3.26323460578E+00
+215.96215E-06,+3.26475673215E+00
+216.03895E-06,+3.26430216492E+00
+216.11575E-06,+3.26019039159E+00
+216.19255E-06,+3.26445367019E+00
+216.26935E-06,+3.26186405752E+00
+216.34615E-06,+3.26597575372E+00
+216.42295E-06,+3.26171253939E+00
+216.49975E-06,+3.26384744343E+00
+216.57655E-06,+3.25486644325E+00
+216.65335E-06,+3.25669164445E+00
+216.73015E-06,+3.25973581150E+00
+216.80696E-06,+3.26003894202E+00
+216.88376E-06,+3.26308309194E+00
+216.96056E-06,+3.26323466576E+00
+217.03736E-06,+3.26460515404E+00
+217.11416E-06,+3.26293150954E+00
+217.19096E-06,+3.26156103840E+00
+217.26776E-06,+3.26323468290E+00
+217.34456E-06,+3.26430194640E+00
+217.42136E-06,+3.25973581150E+00
+217.49816E-06,+3.25988741532E+00
+217.57496E-06,+3.26095462741E+00
+217.65176E-06,+3.25654014345E+00
+217.72856E-06,+3.25866863798E+00
+217.80536E-06,+3.26445349024E+00
+217.88216E-06,+3.26156107696E+00
+217.95896E-06,+3.26293146241E+00
+218.03576E-06,+3.26156108553E+00
+218.11256E-06,+3.26308309194E+00
+218.18936E-06,+3.26308309194E+00
+218.26616E-06,+3.26323473860E+00
+218.34296E-06,+3.26445343026E+00
+218.41976E-06,+3.26140945172E+00
+218.49656E-06,+3.26171277076E+00
+218.57336E-06,+3.26415007694E+00
+218.65016E-06,+3.25851717555E+00
+218.72696E-06,+3.26308309194E+00
+218.80376E-06,+3.26323476859E+00
+218.88056E-06,+3.26430168933E+00
+218.95736E-06,+3.26003918195E+00
+219.03416E-06,+3.26277971292E+00
+219.11096E-06,+3.25973581150E+00
+219.18776E-06,+3.25988750958E+00
+219.26456E-06,+3.26125774936E+00
+219.34136E-06,+3.25988751815E+00
+219.41816E-06,+3.26156116265E+00
+219.49496E-06,+3.26277966150E+00
+219.57176E-06,+3.25988753100E+00
+219.64856E-06,+3.26140945172E+00
+219.72536E-06,+3.26095426751E+00
+219.80216E-06,+3.25669199578E+00
+219.87896E-06,+3.26034275806E+00
+219.95576E-06,+3.26582340868E+00
+220.03256E-06,+3.26003930192E+00
+220.10936E-06,+3.26262784346E+00
+220.18616E-06,+3.25791041751E+00
+220.26296E-06,+3.25669204719E+00
+220.33976E-06,+3.25988757385E+00
+220.41656E-06,+3.26140945172E+00
+220.49336E-06,+3.26110590989E+00
+220.57016E-06,+3.25791039608E+00
+220.64696E-06,+3.25669209004E+00
+220.72377E-06,+3.26019116281E+00
+220.80057E-06,+3.26475673215E+00
+220.87737E-06,+3.26414956280E+00
+220.95417E-06,+3.25791037466E+00
+221.03097E-06,+3.25638853107E+00
+221.10777E-06,+3.25684394664E+00
+221.18457E-06,+3.26125764224E+00
+221.26137E-06,+3.25988762526E+00
+221.33817E-06,+3.26156126977E+00
+221.41497E-06,+3.26293126961E+00
+221.49177E-06,+3.26156127833E+00
+221.56857E-06,+3.26293126104E+00
+221.64537E-06,+3.26095394617E+00
+221.72217E-06,+3.25638853107E+00
+221.79897E-06,+3.25654037482E+00
+221.87577E-06,+3.25791032325E+00
+221.95257E-06,+3.25638853107E+00
+222.02937E-06,+3.25669224428E+00
+222.10617E-06,+3.25973581150E+00
+222.18297E-06,+3.25958394633E+00
+222.25977E-06,+3.25851777966E+00
+222.33657E-06,+3.26232372321E+00
+222.41337E-06,+3.25577803705E+00
+222.49017E-06,+3.26627849006E+00
+222.56697E-06,+3.26430107236E+00
+222.64377E-06,+3.25973581150E+00
+222.72057E-06,+3.25988770667E+00
+222.79737E-06,+3.26156135117E+00
+222.87417E-06,+3.26262738073E+00
+222.95097E-06,+3.25821407930E+00
+223.02777E-06,+3.25943198689E+00
+223.10457E-06,+3.25684428084E+00
+223.18137E-06,+3.26140945172E+00
+223.25817E-06,+3.26095367624E+00
+223.33497E-06,+3.25669238995E+00
+223.41177E-06,+3.25943194405E+00
+223.48857E-06,+3.25684434510E+00
+223.56537E-06,+3.26110556713E+00
+223.64217E-06,+3.25866995761E+00
+223.71897E-06,+3.26399697782E+00
+223.79577E-06,+3.25669244137E+00
+223.87257E-06,+3.25988777094E+00
+223.94937E-06,+3.26125748800E+00
+224.02617E-06,+3.26003974751E+00
+224.10297E-06,+3.26217125820E+00
+224.17977E-06,+3.25380113350E+00
+224.25657E-06,+3.26125747086E+00
+224.33337E-06,+3.25988779664E+00
+224.41017E-06,+3.26080149401E+00
+224.48697E-06,+3.25517087198E+00
+224.56377E-06,+3.26003980749E+00
+224.64058E-06,+3.26232308053E+00
+224.71738E-06,+3.25532291711E+00
+224.79418E-06,+3.26080140832E+00
+224.87098E-06,+3.25517093625E+00
+224.94778E-06,+3.25973581150E+00
+225.02458E-06,+3.25958378780E+00
+225.10138E-06,+3.25791014330E+00
+225.17818E-06,+3.25654056334E+00
+225.25498E-06,+3.25806217128E+00
+225.33178E-06,+3.25836625297E+00
+225.40858E-06,+3.26125740659E+00
+225.48538E-06,+3.25958376209E+00
+225.56218E-06,+3.25821422498E+00
+225.63898E-06,+3.25943169554E+00
+225.71578E-06,+3.25669265559E+00
+225.79258E-06,+3.25988787805E+00
+225.86938E-06,+3.26080116839E+00
+225.94618E-06,+3.25577941667E+00
+226.02298E-06,+3.26597413417E+00
+226.09978E-06,+3.26125736803E+00
+226.17658E-06,+3.26003998744E+00
+226.25338E-06,+3.26277890743E+00
+226.33018E-06,+3.25973581150E+00
+226.40698E-06,+3.25973581150E+00
+226.48378E-06,+3.25958370639E+00
+226.56058E-06,+3.25775795250E+00
+226.63738E-06,+3.25486700453E+00
+226.71418E-06,+3.25638853107E+00
+226.79098E-06,+3.25714914230E+00
+226.86778E-06,+3.26414822603E+00
+226.94458E-06,+3.25806217128E+00
+227.02138E-06,+3.25806217128E+00
+227.09818E-06,+3.25821431067E+00
+227.17498E-06,+3.25973581150E+00
+227.25178E-06,+3.25988795946E+00
+227.32858E-06,+3.26110514724E+00
+227.40538E-06,+3.25836648433E+00
+227.48218E-06,+3.26140945172E+00
+227.55898E-06,+3.26110512153E+00
+227.63578E-06,+3.25836651004E+00
+227.71258E-06,+3.26125727806E+00
+227.78938E-06,+3.26004016739E+00
+227.86618E-06,+3.26247436301E+00
+227.94298E-06,+3.25638853107E+00
+228.01978E-06,+3.25669291267E+00
+228.09658E-06,+3.25958361642E+00
+228.17338E-06,+3.25821437065E+00
+228.25018E-06,+3.25943140419E+00
+228.32698E-06,+3.25669294694E+00
+228.40378E-06,+3.25973581150E+00
+228.48058E-06,+3.25927916198E+00
+228.55739E-06,+3.25562821560E+00
+228.63419E-06,+3.26430005693E+00
+228.71099E-06,+3.26004027022E+00
+228.78779E-06,+3.26277862465E+00
+228.86459E-06,+3.25927909771E+00
+228.94139E-06,+3.25501937528E+00
+229.01819E-06,+3.25790992479E+00
+229.09499E-06,+3.25684528342E+00
+229.17179E-06,+3.26080043145E+00
+229.24859E-06,+3.25517166891E+00
+229.32539E-06,+3.26004033878E+00
+229.40219E-06,+3.26293082402E+00
+229.47899E-06,+3.26125717951E+00
+229.55579E-06,+3.25988808799E+00
+229.63259E-06,+3.26140945172E+00
+229.70939E-06,+3.26110488160E+00
+229.78619E-06,+3.25836674997E+00
+229.86299E-06,+3.26110486446E+00
+229.93979E-06,+3.25836676711E+00
+230.01659E-06,+3.26140945172E+00
+230.09339E-06,+3.26110483876E+00
+230.17019E-06,+3.25821448205E+00
+230.24699E-06,+3.25988812655E+00
+230.32379E-06,+3.26156177106E+00
+230.40059E-06,+3.26308309194E+00
+230.47739E-06,+3.26232145241E+00
+230.55419E-06,+3.25471489085E+00
+230.63099E-06,+3.25501956380E+00
+230.70779E-06,+3.25867153432E+00
+230.78459E-06,+3.26399500694E+00
+230.86139E-06,+3.25654088039E+00
+230.93819E-06,+3.25775746406E+00
+231.01499E-06,+3.25517196454E+00
+231.09179E-06,+3.25973581150E+00
+231.16859E-06,+3.25988817797E+00
+231.24539E-06,+3.26095233947E+00
+231.32219E-06,+3.25699803120E+00
+231.39899E-06,+3.26293071262E+00
+231.47579E-06,+3.26171421893E+00
+231.55259E-06,+3.26414718060E+00
+231.62939E-06,+3.25790977911E+00
+231.70619E-06,+3.25654092752E+00
+231.78299E-06,+3.25790977054E+00
+231.85979E-06,+3.25654093609E+00
+231.93659E-06,+3.25836698991E+00
+232.01339E-06,+3.26140945172E+00
+232.09019E-06,+3.26110461596E+00
+232.16699E-06,+3.25775732696E+00
+232.24379E-06,+3.25562944954E+00
+232.32059E-06,+3.26445187069E+00
+232.39739E-06,+3.26110458168E+00
+232.47420E-06,+3.25821461059E+00
+232.55100E-06,+3.25973581150E+00
+232.62780E-06,+3.25943091576E+00
+232.70460E-06,+3.25623607891E+00
+232.78140E-06,+3.25486734729E+00
+232.85820E-06,+3.25699837397E+00
+232.93500E-06,+3.26232076689E+00
+233.01180E-06,+3.25532476803E+00
+233.08860E-06,+3.26156192530E+00
+233.16540E-06,+3.26338804766E+00
+233.24220E-06,+3.26597292593E+00
+233.31900E-06,+3.26110447885E+00
+233.39580E-06,+3.25775718985E+00
+233.47260E-06,+3.25486738585E+00
+233.54940E-06,+3.25669352964E+00
+233.62620E-06,+3.25988831507E+00
+233.70300E-06,+3.26110443601E+00
+233.77980E-06,+3.25821468342E+00
+233.85660E-06,+3.25973581150E+00
+233.93340E-06,+3.25927824938E+00
+234.01020E-06,+3.25501994084E+00
+234.08700E-06,+3.25851975912E+00
+234.16380E-06,+3.26247295769E+00
+234.24060E-06,+3.25593091753E+00
+234.31740E-06,+3.25213032107E+00
+234.39420E-06,+3.25927817225E+00
+234.47100E-06,+3.25486744155E+00
+234.54780E-06,+3.25684619602E+00
+234.62460E-06,+3.26079921464E+00
+234.70140E-06,+3.25486745440E+00
+234.77820E-06,+3.25623596323E+00
+234.85500E-06,+3.25486746297E+00
+234.93180E-06,+3.25608337825E+00
+235.00860E-06,+3.25349899271E+00
+235.08540E-06,+3.25775700133E+00
+235.16220E-06,+3.25502006937E+00
+235.23900E-06,+3.25821476483E+00
+235.31580E-06,+3.25943061584E+00
+235.39260E-06,+3.25623592895E+00
+235.46940E-06,+3.25471489085E+00
+235.54620E-06,+3.25502011222E+00
+235.62300E-06,+3.25852001619E+00
+235.69980E-06,+3.26262523418E+00
+235.77660E-06,+3.25852004190E+00
+235.85340E-06,+3.26293046412E+00
+235.93020E-06,+3.26095155540E+00
+236.00700E-06,+3.25638853107E+00
+236.08380E-06,+3.25654117174E+00
+236.16060E-06,+3.25745159144E+00
+236.23740E-06,+3.25228350588E+00
+236.31420E-06,+3.26156210525E+00
+236.39101E-06,+3.26308309194E+00
+236.46781E-06,+3.26293042984E+00
+236.54461E-06,+3.26110411895E+00
+236.62141E-06,+3.25790950062E+00
+236.69821E-06,+3.25638853107E+00
+236.77501E-06,+3.25654121030E+00
+236.85181E-06,+3.25790948776E+00
+236.92861E-06,+3.25638853107E+00
+237.00541E-06,+3.25638853107E+00
+237.08221E-06,+3.25623583469E+00
+237.15901E-06,+3.25486759151E+00
+237.23581E-06,+3.25623582612E+00
+237.31261E-06,+3.25517301853E+00
+237.38941E-06,+3.25927767096E+00
+237.46621E-06,+3.25547847983E+00
+237.54301E-06,+3.26293036986E+00
+237.61981E-06,+3.26110399899E+00
+237.69661E-06,+3.25745124868E+00
+237.77341E-06,+3.25167308028E+00
+237.85021E-06,+3.25471489085E+00
+237.92701E-06,+3.25471489085E+00
+238.00381E-06,+3.25486763864E+00
+238.08061E-06,+3.25699953936E+00
+238.15741E-06,+3.26216655379E+00
+238.23421E-06,+3.25304125063E+00
+238.31101E-06,+3.25304125063E+00
+238.38781E-06,+3.25349955827E+00
+238.46461E-06,+3.25790939779E+00
+238.54141E-06,+3.25638853107E+00
+238.61821E-06,+3.25699965933E+00
+238.69501E-06,+3.26231916019E+00
+238.77181E-06,+3.25502047212E+00
+238.84861E-06,+3.25775658145E+00
+238.92541E-06,+3.25486769005E+00
+239.00221E-06,+3.25669413804E+00
+239.07901E-06,+3.25943019596E+00
+239.15581E-06,+3.25638853107E+00
+239.23261E-06,+3.25608289838E+00
+239.30941E-06,+3.25304125063E+00
+239.38621E-06,+3.25365255027E+00
+239.46301E-06,+3.25973581150E+00
+239.53981E-06,+3.25943014454E+00
+239.61661E-06,+3.25623569330E+00
+239.69341E-06,+3.25517341699E+00
+239.77021E-06,+3.25943011884E+00
+239.84701E-06,+3.25684708292E+00
+239.92381E-06,+3.26110374192E+00
+240.00061E-06,+3.25806217128E+00
+240.07741E-06,+3.25836789823E+00
+240.15421E-06,+3.26079798070E+00
+240.23101E-06,+3.25502063493E+00
+240.30782E-06,+3.25760354231E+00
+240.38462E-06,+3.25319413124E+00
+240.46142E-06,+3.25456200596E+00
+240.53822E-06,+3.25334702899E+00
+240.61502E-06,+3.25623563760E+00
+240.69182E-06,+3.25486778860E+00
+240.76862E-06,+3.25623562903E+00
+240.84542E-06,+3.25471489085E+00
+240.92222E-06,+3.25456198025E+00
+240.99902E-06,+3.25304125063E+00
+241.07582E-06,+3.25334708897E+00
+241.15262E-06,+3.25700022488E+00
+241.22942E-06,+3.26277723646E+00
+241.30622E-06,+3.25988874353E+00
+241.38302E-06,+3.26125651541E+00
+241.45982E-06,+3.25942993032E+00
+241.53662E-06,+3.25608264131E+00
+241.61342E-06,+3.25319419979E+00
+241.69022E-06,+3.25517375119E+00
+241.76702E-06,+3.25927693831E+00
+241.84382E-06,+3.25456192883E+00
+241.92062E-06,+3.25304125063E+00
+241.99742E-06,+3.25334719180E+00
+242.07422E-06,+3.25654150594E+00
+242.15102E-06,+3.25775621298E+00
+242.22782E-06,+3.25502085772E+00
+242.30462E-06,+3.25806217128E+00
+242.38142E-06,+3.25775618727E+00
+242.45822E-06,+3.25486788714E+00
+242.53502E-06,+3.25608252991E+00
+242.61182E-06,+3.25350026521E+00
+242.68862E-06,+3.25790916214E+00
+242.76542E-06,+3.25638853107E+00
+242.84222E-06,+3.25592947792E+00
+242.91902E-06,+3.25152063241E+00
+242.99582E-06,+3.25365335576E+00
+243.07262E-06,+3.25897065866E+00
+243.14942E-06,+3.25182671497E+00
+243.22622E-06,+3.25715372675E+00
+243.30302E-06,+3.26383847163E+00
+243.37982E-06,+3.25502098626E+00
+243.45662E-06,+3.25790911929E+00
+243.53342E-06,+3.25654158734E+00
+243.61022E-06,+3.25806217128E+00
+243.68702E-06,+3.25760297675E+00
+243.76382E-06,+3.25334738889E+00
+243.84062E-06,+3.25669467789E+00
+243.91742E-06,+3.25942965611E+00
+243.99422E-06,+3.25623544908E+00
+244.07102E-06,+3.25532723591E+00
+244.14783E-06,+3.26110327062E+00
+244.22463E-06,+3.25806217128E+00
+244.30143E-06,+3.25775597304E+00
+244.37823E-06,+3.25486799425E+00
+244.45503E-06,+3.25654163876E+00
+244.53183E-06,+3.25806217128E+00
+244.60863E-06,+3.25806217128E+00
+244.68543E-06,+3.25775593020E+00
+244.76223E-06,+3.25486801568E+00
+244.83903E-06,+3.25654166018E+00
+244.91583E-06,+3.25821530468E+00
+244.99263E-06,+3.25912326078E+00
+245.06943E-06,+3.25319439260E+00
+245.14623E-06,+3.25502118335E+00
+245.22303E-06,+3.25790902075E+00
+245.29983E-06,+3.25684799552E+00
+245.37663E-06,+3.26110313351E+00
+245.45343E-06,+3.25760268112E+00
+245.53023E-06,+3.25334758598E+00
+245.60703E-06,+3.25623535911E+00
+245.68383E-06,+3.25486806709E+00
+245.76063E-06,+3.25638853107E+00
+245.83743E-06,+3.25562260701E+00
+245.91423E-06,+3.24863308636E+00
+245.99103E-06,+3.25440850409E+00
+246.06783E-06,+3.25121441275E+00
+246.14463E-06,+3.25030677799E+00
+246.22143E-06,+3.25623532483E+00
+246.29823E-06,+3.25471489085E+00
+246.37503E-06,+3.25471489085E+00
+246.45183E-06,+3.25471489085E+00
+246.52863E-06,+3.25471489085E+00
+246.60543E-06,+3.25486811850E+00
+246.68223E-06,+3.25638853107E+00
+246.75903E-06,+3.25608205862E+00
+246.83583E-06,+3.25319449114E+00
+246.91263E-06,+3.25502138044E+00
+246.98943E-06,+3.25744917497E+00
+247.06623E-06,+3.25244038396E+00
+247.14303E-06,+3.26185703076E+00
+247.21983E-06,+3.25030701792E+00
+247.29663E-06,+3.25608199863E+00
+247.37343E-06,+3.25350106214E+00
+247.45023E-06,+3.25775562171E+00
+247.52703E-06,+3.25502144899E+00
+247.60383E-06,+3.25760232122E+00
+247.68063E-06,+3.25350111355E+00
+247.75743E-06,+3.25775558744E+00
+247.83423E-06,+3.25502148327E+00
+247.91103E-06,+3.25760226981E+00
+247.98783E-06,+3.25319455541E+00
+248.06464E-06,+3.25410165460E+00
+248.14144E-06,+3.24863358336E+00
+248.21824E-06,+3.25486820848E+00
+248.29504E-06,+3.25608188724E+00
+248.37184E-06,+3.25334790303E+00
+248.44864E-06,+3.25684852252E+00
+248.52544E-06,+3.26094944741E+00
+248.60224E-06,+3.25623519201E+00
+248.67904E-06,+3.25471489085E+00
+248.75584E-06,+3.25425484798E+00
+248.83264E-06,+3.25015402592E+00
+248.90944E-06,+3.25456153466E+00
+248.98624E-06,+3.25319461111E+00
+249.06304E-06,+3.25456152609E+00
+249.13984E-06,+3.25288788159E+00
+249.21664E-06,+3.25152098374E+00
+249.29344E-06,+3.25288787302E+00
+249.37024E-06,+3.25167437421E+00
+249.44704E-06,+3.25456150467E+00
+249.52384E-06,+3.25212090782E+00
+249.60064E-06,+3.24407317259E+00
+249.67744E-06,+3.25456149181E+00
+249.75424E-06,+3.25258104067E+00
+249.83104E-06,+3.24817373758E+00
+249.90784E-06,+3.25030761776E+00
+249.98464E-06,+3.25623511489E+00
+250.06144E-06,+3.25456147039E+00
+250.13824E-06,+3.25288782589E+00
+250.21504E-06,+3.25106075236E+00
+250.29184E-06,+3.24817376329E+00
+250.36864E-06,+3.24969397020E+00
+250.44544E-06,+3.24969397020E+00
+250.52224E-06,+3.25000086253E+00
+250.59904E-06,+3.25258089928E+00
+250.67584E-06,+3.24878760366E+00
+250.75264E-06,+3.25608161303E+00
+250.82944E-06,+3.25227393411E+00
+250.90624E-06,+3.24544038749E+00
+250.98304E-06,+3.25288777876E+00
+251.05984E-06,+3.25167456273E+00
+251.13664E-06,+3.25456141041E+00
+251.21344E-06,+3.25304125063E+00
+251.29024E-06,+3.25258078359E+00
+251.36704E-06,+3.24786683668E+00
+251.44384E-06,+3.24711417767E+00
+251.52064E-06,+3.25440788712E+00
+251.59744E-06,+3.25136761041E+00
+251.67424E-06,+3.25106058954E+00
+251.75104E-06,+3.24832735942E+00
+251.82784E-06,+3.25106057241E+00
+251.90464E-06,+3.24817385327E+00
+251.98145E-06,+3.25015455292E+00
+252.05825E-06,+3.25425429528E+00
+252.13505E-06,+3.25000104248E+00
+252.21185E-06,+3.25288771020E+00
+252.28865E-06,+3.25152115512E+00
+252.36545E-06,+3.25242705465E+00
+252.44225E-06,+3.24650024304E+00
+252.51905E-06,+3.24786677241E+00
+252.59585E-06,+3.24680737531E+00
+252.67265E-06,+3.25152117655E+00
+252.74945E-06,+3.25288768021E+00
+252.82625E-06,+3.25075331160E+00
+252.90305E-06,+3.24467304954E+00
+252.97985E-06,+3.24513379936E+00
+253.05665E-06,+3.24984755775E+00
+253.13345E-06,+3.25106042673E+00
+253.21025E-06,+3.24863471448E+00
+253.28705E-06,+3.25425408962E+00
+253.36385E-06,+3.24984757489E+00
+253.44065E-06,+3.25136761041E+00
+253.51745E-06,+3.25075315736E+00
+253.59425E-06,+3.24513390219E+00
+253.67105E-06,+3.24938672653E+00
+253.74785E-06,+3.24619306364E+00
+253.82465E-06,+3.24528757115E+00
+253.90145E-06,+3.25106034104E+00
+253.97825E-06,+3.24771305204E+00
+254.05505E-06,+3.24544126582E+00
+254.13185E-06,+3.25273395555E+00
+254.20865E-06,+3.24954031837E+00
+254.28545E-06,+3.24786667387E+00
+254.36225E-06,+3.24650035015E+00
+254.43905E-06,+3.24802032998E+00
+254.51585E-06,+3.24740565413E+00
+254.59265E-06,+3.24163311560E+00
+254.66945E-06,+3.24467304954E+00
+254.74625E-06,+3.24482673136E+00
+254.82305E-06,+3.24665406196E+00
+254.89985E-06,+3.24938658943E+00
+254.97665E-06,+3.24634668976E+00
+255.05345E-06,+3.24634668976E+00
+255.13025E-06,+3.24650039300E+00
+255.20705E-06,+3.24802032998E+00
+255.28385E-06,+3.24786661817E+00
+255.36065E-06,+3.24650040585E+00
+255.43745E-06,+3.24771288922E+00
+255.51425E-06,+3.24513422353E+00
+255.59105E-06,+3.24969397020E+00
+255.66785E-06,+3.24923277050E+00
+255.74465E-06,+3.24621042469E+00
+255.82145E-06,+3.26017951732E+00
+255.89826E-06,+3.24848156823E+00
+255.97506E-06,+3.25257999953E+00
+256.05186E-06,+3.24786657533E+00
+256.12866E-06,+3.24650044870E+00
+256.20546E-06,+3.24786656676E+00
+256.28226E-06,+3.24619292225E+00
+256.35906E-06,+3.24467304954E+00
+256.43586E-06,+3.24498060169E+00
+256.51266E-06,+3.24755898890E+00
+256.58946E-06,+3.24299940933E+00
+256.66626E-06,+3.24346077611E+00
+256.74306E-06,+3.24755895034E+00
+256.81986E-06,+3.24346080182E+00
+256.89666E-06,+3.24817413176E+00
+256.97346E-06,+3.24877113379E+00
+257.05026E-06,+3.23995974959E+00
+257.12706E-06,+3.24346085324E+00
+257.20386E-06,+3.24802032998E+00
+257.28066E-06,+3.24771268357E+00
+257.35746E-06,+3.24498070452E+00
+257.43426E-06,+3.24786649820E+00
+257.51106E-06,+3.24634668976E+00
+257.58786E-06,+3.24619284942E+00
+257.66466E-06,+3.24574996194E+00
+257.74146E-06,+3.25608083324E+00
+257.81826E-06,+3.25304125063E+00
+257.89506E-06,+3.25227196322E+00
+257.97186E-06,+3.24513463484E+00
+258.04866E-06,+3.24861690784E+00
+258.12546E-06,+3.23859397001E+00
+258.20226E-06,+3.24482692416E+00
+258.27906E-06,+3.24588505305E+00
+258.35586E-06,+3.24178741868E+00
+258.43266E-06,+3.24619280229E+00
+258.50946E-06,+3.24467304954E+00
+258.58626E-06,+3.24421136141E+00
+258.66306E-06,+3.23965212889E+00
+258.73986E-06,+3.24011384273E+00
+258.81666E-06,+3.24451914065E+00
+258.89346E-06,+3.24315332251E+00
+258.97026E-06,+3.24451913208E+00
+259.04706E-06,+3.24299940933E+00
+259.12386E-06,+3.24284548329E+00
+259.20066E-06,+3.24178756006E+00
+259.27746E-06,+3.24557701674E+00
+259.35426E-06,+3.23844030534E+00
+259.43106E-06,+3.24315335250E+00
+259.50786E-06,+3.24436515463E+00
+259.58466E-06,+3.24178762433E+00
+259.66146E-06,+3.24603877771E+00
